# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  9.0616445293443599e-05  3.2757354664224453e-05  1  1.0140142356899853e+00  0.0000000000000000e+00  0.0000000000000000e+00  nan  1  5  5  1.4943538910225296e-06  0.0000000000000000e+00  0
8.0000000000000004e-01  9.2652767315312166e-05  2.8771311758231846e-05  1  1.0141164370004219e+00  0.0000000000000000e+00  6.8154471698938967e-05  nan  1  5  5  1.6874238164716440e-06  0.0000000000000000e+00  0
1.6000000000000001e+00  7.7398770329372793e-05  7.0668309727227462e-05  1  1.0144911196624831e+00  0.0000000000000000e+00  2.5087592205169255e-04  nan  1  5  5  1.0405258237724747e-04  0.0000000000000000e+00  0
2.3999999999999901e+00  6.8077918272665662e-05  8.9957946923297551e-05  1  1.0140893584480390e+00  0.0000000000000000e+00  1.0713630799695024e-04  nan  1  5  5  9.8041347091669688e-05  0.0000000000000000e+00  0
3.1999999999999802e+00  6.0503056003658145e-05  7.1453353204119362e-05  1  1.0140476396076601e+00  0.0000000000000000e+00  1.3290913565127907e-04  nan  1  5  5  1.0219691343864324e-04  0.0000000000000000e+00  0
3.9999999999999600e+00  6.8923445804343491e-05  5.7382222072361375e-05  1  1.0138889576140799e+00  0.0000000000000000e+00  1.0584264746713413e-04  nan  1  5  5  9.8598930916655224e-05  0.0000000000000000e+00  0
4.7999999999999403e+00  8.4817328766318583e-05  8.4612299450349644e-05  1  1.0140191709274662e+00  0.0000000000000000e+00  8.9133402102447315e-05  nan  1  5  5  2.1226360272455597e-06  0.0000000000000000e+00  0
5.5999999999999304e+00  7.8430616833896508e-05  7.7943667130788948e-05  1  1.0140154128618699e+00  0.0000000000000000e+00  6.3629007672374058e-05  nan  1  5  5  9.9490783528372539e-05  0.0000000000000000e+00  0
6.3999999999999098e+00  5.2086702600855401e-05  9.0400812754095228e-05  1  1.0140390835841877e+00  0.0000000000000000e+00  4.4293590072400953e-05  nan  1  5  5  9.9029933822489445e-05  0.0000000000000000e+00  0
7.1999999999998900e+00  3.3028631827029189e-05  9.8899874706952977e-05  1  1.0140370543068202e+00  0.0000000000000000e+00  4.1801028518591109e-05  nan  1  5  5  9.7930784867148479e-05  0.0000000000000000e+00  0
7.9999999999998703e+00  3.2251364130809117e-05  1.0568024887710098e-04  1  1.0140507529775091e+00  0.0000000000000000e+00  3.5769218967929532e-05  nan  1  5  5  9.7796266378941227e-05  0.0000000000000000e+00  0
8.7999999999998604e+00  4.0371708125081071e-05  1.1192563327957728e-04  1  1.0140513868754055e+00  0.0000000000000000e+00  3.4114117497036669e-05  nan  1  5  5  9.8383322649502910e-05  0.0000000000000000e+00  0
9.5999999999998398e+00  4.3695807433629039e-05  1.1666425202573449e-04  1  1.0140256099211937e+00  0.0000000000000000e+00  3.8586626704832262e-05  nan  1  5  5  9.7966015330158790e-05  0.0000000000000000e+00  0
1.0399999999999800e+01  4.5183176502048854e-05  1.2142442234649070e-04  1  1.0140295542278928e+00  0.0000000000000000e+00  3.5174022948322529e-05  nan  1  5  5  9.7330949472537680e-05  0.0000000000000000e+00  0
